"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 상태","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","추천여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","ASP00001K148820220000011","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(고령층)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000011.png","","S11010","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000011/01.mp4/playlist.m3u8","202207071447451657172865313","116081","1"
"ASP00001","ASP00001K148820220000003","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(초등고학년)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001K148820220000003.jpg","","S11002","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000003/01.mp4/playlist.m3u8","202207071437451657172265779","116061","1"
"ASP00001","ASP00001K148820220000009","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(영유아보호자)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000009.png","","S11008","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000009/01.mp4/playlist.m3u8","202207071445171657172717064","116076","1"
"ASP00001","ASP00001K148820220000008","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(성인)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000008.png","","S11007","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000008/01.mp4/playlist.m3u8","202207071444331657172673940","116096","1"
"ASP00001","ASP00001K148820220000006","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(청소년)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000006.png","","S11005","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000006/01.mp4/playlist.m3u8","202207071440531657172453249","116084","1"
"ASP00001","ASP00001K148820220000001","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(유아)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000001.png","","S10472","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000001/01.mp4/playlist.m3u8","202207071435121657172112429","116067","1"
"ASP00001","ASP00001K148820220000005","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(고등)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000005.png","","S11004","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000005/01.mp4/playlist.m3u8","202207071439471657172387261","116052","1"
"ASP00001","ASP00001K148820220000007","202601168120107","기타 법정의무","스마트폰?인터넷 과의존 예방 교육(대학생)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.07.07","-","","K1488","한국지능정보사회진흥원","","","","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001K148820220000007.png","","S11006","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001K148820220000007/01.mp4/playlist.m3u8","202207071443501657172630569","116055","1"
"ASP00001","ASP00001S1000320220000008","202601167487055","취업전략","시니어 재취업 자격증 완전정복 - 돌봄 분야편","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.06.23","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S1000320220000008[1].jpg","","S10469","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000008/01.mp4/playlist.m3u8","202206231443451655963025881","115884","1"
"ASP00001","ASP00001S1000320220000009","202601167487055","취업전략","시니어 재취업 자격증 완전정복 - 경비?시설 분야편","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.06.23","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S1000320220000009.jpg","","S10470","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000009/01.mp4/playlist.m3u8","202206231450421655963442354","115885","1"
"ASP00001","ASP00001291001120221000000","202601166900687","과학/환경","[에너지정보문화재단] 에너지 지식탐구","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.05.19","-","","2910011","에너지정보문화재단","금천구","37.4803406","126.908278","N","N","N","ING","/upload/course/ASP00001/2025/05/ASP00001291001120221000000.PNG","","S10462","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001291001120221000000/01.mp4/playlist.m3u8","202205191033591652924039842","115795","1"
"ASP00001","ASP00001S100120220104045","202601168120107","기타 법정의무","인권토크! 대화가 필요해(인권교육용)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.05.06","-","","S1000","서울특별시 감사위원회 인권담당관","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120220104045.png","","S10437","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120220104045/01.mp4/playlist.m3u8","202205031720391651566039660","115359","1"
"ASP00001","ASP00001S100220220000001","202601168120107","기타 법정의무","총괄재난관리자 직무능력 강화 교육","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.05.06","-","","S1002","시설안전과","중구","37.5665734","126.978179","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100220220000001.png","","S10438","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100220220000001/01.mp4/playlist.m3u8","202205061500211651816821215","115358","1"
"ASP00001","ASP00001S995220220000002","202601163261136","취미탐구","반려동물 돌봄교육","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.04.06","-","","S9952","서울특별시 정원도시국 동물보호과","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S995220220000002.png","","S10422","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S995220220000002/01.mp4/playlist.m3u8","202204061327131649219233522","114997","1"
"ASP00001","ASP00001J101220220000338","202601168120107","기타 법정의무","동작구 민관합동 교육 ‘다시 협치’","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.03.02","-","","J20241120164055","서울특별시 동작구 행정자치국 행정자치과","동작구","37.51253","126.93994","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001J101220220000338.png","","S10389","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001J101220220000338/01.mp4/playlist.m3u8","202203021501121646200872208","114396","1"
"ASP00001","ASP00001P1000120220000002","20260116448397","부모교육","아이를 존중하는 긍정 양육(부모교육)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.02.26","-","","P10001","아동권리보장원","","37.5726376","126.981075","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001P1000120220000002.png","","S10385","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001P1000120220000002/01.mp4/playlist.m3u8","202202261350311645851031225","114161","1"
"ASP00001","ASP00001S100120220103744","202601163306402","사회/정치","알기 쉬운 공공감사","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.02.22","-","","K3113","감사원 감사교육원","종로구","37.5873784","126.984909","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S100120220103744.jpg","","S10374","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120220103744/01.mp4/playlist.m3u8","202202221617451645514265697","114151","1"
"ASP00001","ASP00001S1000320220000006","202601167487055","취업전략","[서울시어르신취업지원센터] 방역원 교육(입문)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S1000320220000006[2].png","","S10372","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000006/01.mp4/playlist.m3u8","202202161400501644987650290","114147","1"
"ASP00001","ASP00001S1000320220000004","202601167487055","취업전략","[서울시어르신취업지원센터] 슬기로운 직장생활","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S1000320220000004.png","","S10370","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000004/01.mp4/playlist.m3u8","202202161359071644987547810","114132","1"
"ASP00001","ASP00001S1000320220000007","202601167487055","취업전략","[서울시어르신취업지원센터] 취업 진단도구 활용법","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S1000320220000007.png","","S10373","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000007/01.mp4/playlist.m3u8","202202161401101644987670558","114149","1"
"ASP00001","ASP00001S1000320220000005","202601167487055","취업전략","[서울시어르신취업지원센터] 바리스타 2급 온라인교육","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.02.16","-","","S10003","서울시어르신취업지원센터","종로구","37.575981","126.985591","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S1000320220000005[1].jpg","","S10371","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000320220000005/01.mp4/playlist.m3u8","202202161400271644987627231","114137","1"
"ASP00001","ASP00001S995220220000001","202601163261136","취미탐구","반려동물 입양교육","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.01.18","-","","S9952","서울특별시 정원도시국 동물보호과","중구","37.566303","126.977805","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S995220220000001.png","","S10353","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S995220220000001/01.mp4/playlist.m3u8","202201180950501642467050974","113469","1"
"ASP00001","ASP00001S100120220103682","202601169017624","역사/문화","2022 e-서울 매장문화재 이야기","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.01.14","-","","S4004","서울시 역사문화재과","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120220103682.png","","S10352","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100120220103682/01.mp4/playlist.m3u8","202201141026591642123619281","113466","1"
"ASP00001","ASP00001S100020221111112","202601163306402","사회/정치","e-인권토크(인권교육용)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.01.14","-","","S1000","서울특별시 감사위원회 인권담당관","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S100020221111112.png","","S10351","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S100020221111112/01.mp4/playlist.m3u8","202201140914411642119281872","113462","1"
"ASP00001","ASP00001S1000020221100002","202601161570675","철학/문학","2022년 [명사특강] 다양한 삶의 자취 디딤돌이 되다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2022.01.05","-","","S10000","서울특별시 평생교육국 교육지원정책과","중구","37.5630589","126.975158","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S1000020221100002.png","","S10459","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2022/ASP00001S1000020221100002/01.mp4/playlist.m3u8","202201051447261641361646921","110480","1"
"ASP00001","ASP00001S311820210504240","202601163306402","사회/정치","시민의 지식 통로","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2021.12.15","-","","S3118","서울특별시 생활속민주주의학습지원센터","종로구","37.5685791","126.964357","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S311820210504240.jpg","","S10307","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S311820210504240/01.mp4/playlist.m3u8","202112141652271639468347795","108692","1"
"ASP00001","ASP00001S311820210504241","202601166381796","디지털 업무생산성","데이터 액티비즘 우리도 할 수 있어!","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2021.12.15","-","","S3118","서울특별시 생활속민주주의학습지원센터","종로구","37.5685791","126.964357","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001S311820210504241[1].jpg","","S10306","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S311820210504241/01.mp4/playlist.m3u8","202112141656111639468571505","108688","1"
"ASP00001","ASP00001J101820210000001","202601164151855","응급/안전","협치역량 강화 및 협치 활성화를 위한 송파의 비전과 협치","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2021.12.13","-","","J20241120165529","서울특별시 송파구 행정안전국 자치행정과","송파구","37.51448","127.10588","N","N","N","ING","/upload/course/ASP00001/2026/03/ASP00001J101820210000001.jpg","","S10305","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001J101820210000001/01.mp4/playlist.m3u8","202112131625271639380327027","108687","1"
"ASP00001","ASP00001S994920210000001","202601168120107","기타 법정의무","서울시 아동인권전문가 심화?보수 교육","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2021.12.02","-","","S9949","서울특별시 여성가족실 가족담당관","중구","37.5645366","126.975587","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S994920210000001.png","","S10303","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2021/ASP00001S994920210000001/01.mp4/playlist.m3u8","202112021657151638431835176","108676","1"
