ID,SQ1,SQ2_1,SQ2_2,SQ3,A1,A2,A3_1,A3_2,A3_3,A3_4,A3_5,A4,B1,B2,B3,B3_ETC,B4,B5_1,B5_2,B5_3,B5_4,B6,B7_1,B7_2,B7_3,B8,B8_ETC,C1,C1_ETC,C2,C3,C3_ETC,C4,C4_1,C5_1,C5_2,C5_3,C5_4,C5_ETC,C6_1,C6_2,C7_1,C7_2,C8,C9_1,C9_2,C9_3,C9_4,C10,C10_ETC,D1,D2_1,D2_2,D2_3,D2_ETC,D3,D4,D5_1,D5_2,D5_3,D6,D6_ETC,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_ETC,E2_1,E2_2,E2_3,E2_ETC,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_ETC,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_ETC,E5,E6_1,E6_2,E6_3,E6_ETC,E7_1,E7_2,E7_3,E8,E8_ETC,F1_1,F1_2,F1_3,F1_4,F1_5,F2,F2_ETC,F3_1,F3_2,F3_ETC,F4,F5,F5_ETC,F6,G1_1,G1_2,G1_3,G1_ETC,G2_1,G2_2,G2_ETC,G3_1,G3_2,G3_3,G3_4,G3_5,G3_6,G3_7,G3_8,G3_9,G4_1,G4_2,G4_3,G4_4,G4_5,G4_6,G4_7,G4_8,G4_9,G4_10,G4_11,G4_12,G4_13,G4_14,G4_15,G5_1,G5_2,G5_3,G5_4,G5_5,G5_6,G5_7,G5_8,G5_9,G5_ETC,G6_1,G6_2,G6_3,G6_4,G6_5,G6_6,G6_ETC,G7_1,G7_2,G7_3,G7_4,G7_5,G8,G8_ETC,G9_1,G9_2,G9_ETC,G10,G11_1,G11_2,G11_3,G11_ETC,G12_1,G12_2,G12_3,G13,G14,H1,H2,H3,H3_ETC,H4,H5_1,H5_2,H6,I1_1,I1_2,I1_3,I1_4,I1_5,I2_1,I2_2,I3_1,I3_2
75850616,1,45,2,20,4,1,,,3,,,1,7,1,1,,4,,,,4,4,4,4,4,2,,1,,5,1,,1,2001,100,0,0,0,,45,0,4,3,3,3,3,3,3,3,,8,7,2,1,,2,,4,4,4,2,,1,2,3,,,,,,,3,9,2,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,4,4,4,1,,4,4,4,4,4,9,,7,,,4,1,,4,13,,,,9,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,2,2,2,3,4,1,5,1,,2,3,3,4,3,3,3,3,3,4,4,7,7
75885920,1,60,4,22,3,1,1,2,,,,1,7,1,2,,2,,,,4,2,1,1,1,1,,1,,4,1,,1,1983,100,0,0,0,,23,5,1,1,1,1,1,1,1,3,,5,1,6,7,,2,,1,5,1,1,,1,2,,,,,,,,2,4,5,,,,,,,,,,,10,,,,,,,,,,,,4,5,6,4,,1,2,3,2,,4,4,4,5,4,9,,7,,,5,3,,2,2,11,1,,1,3,,2,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,3,,7,,,4,,,,,5,1,1,4,1,2,,8,,3,2,2,3,1,2,3,1,3,5,2,7,6
75899232,1,43,2,16,4,3,,,,,5,,1,1,6,,4,,,3,,4,4,4,5,3,,1,,3,1,,2,,,,,,,44,7,5,3,3,3,4,4,3,3,,3,1,4,3,,2,,3,4,3,2,,1,,,,,,,,,8,6,9,,,,,,,,,,,10,,,,,,,,,,,,2,2,3,1,,3,3,4,2,,3,4,3,3,3,9,,4,5,,5,3,,5,6,9,10,,1,4,,1,2,1,2,1,2,1,1,2,,,,4,,,7,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,2,,4,,,,,3,4,3,3,4,2,,6,,3,1,2,4,3,2,3,3,3,4,3,7,5
75906255,1,46,2,22,2,3,,,,,5,,2,3,,,1,,,,4,3,4,4,4,3,,1,,3,6,,2,,,,,,,2,10,3,1,1,2,3,3,1,3,,1,2,1,5,,2,,2,2,2,2,,,,,,5,,,,,2,5,6,,,,,,,6,,,,,,,,3,,,,,,,,1,1,3,2,,2,2,2,2,,2,2,2,2,1,5,,1,5,,4,1,,4,7,11,6,,9,,,4,4,4,4,4,4,4,4,4,1,2,,4,5,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,5,,2,5,9,10,,5,2,5,1,2,2,,8,,2,1,1,3,3,1,1,2,2,4,3,0,0
75951895,1,51,3,7,4,1,,,3,,,1,5,1,6,,3,,2,3,,4,2,1,2,1,,1,,5,1,,1,1999,30,30,40,0,,43,6,2,4,3,2,2,1,1,3,,4,7,1,2,,1,10,2,2,1,1,,,2,3,,,,,,,1,2,5,,,2,,,,6,,,,,,,2,,,,,,,,,3,1,2,3,,2,2,1,2,,4,3,4,4,3,7,,4,5,,1,,,1,2,1,11,,1,2,,1,1,1,2,1,1,1,1,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,5,3,,3,5,9,2,,4,5,4,3,1,2,,8,,1,2,2,1,1,1,3,2,1,4,3,5,6
75960312,1,51,3,9,3,2,,,,,5,,3,1,1,,2,,,,4,3,4,5,4,1,,1,,5,1,,1,1995,0,0,100,0,,49,6,5,4,4,4,4,4,4,3,,6,1,3,8,,2,,4,4,4,2,,1,,,,5,,,,,1,9,8,,,,,,,6,,,,,,,,3,,,6,,,,,3,2,1,5,,4,4,4,2,,4,3,4,3,3,7,,7,,,4,3,,5,9,7,3,,7,2,,1,1,1,2,1,1,1,1,1,1,2,,,5,6,,,,,,,,,,,,,,,6,,,,,1,,,,,,,4,,,,,1,,4,5,,4,,,,,3,3,3,3,4,1,1,1,,2,3,3,4,2,1,2,2,2,4,4,4,3
75988898,2,58,3,17,4,1,1,,,,,1,5,1,4,,3,,,,4,3,3,3,4,4,내일채움공제등 정책 강제화.,1,,5,1,,1,1980,10,0,90,0,,33,4,3,3,3,3,4,4,4,2,,8,7,1,2,,1,90,1,1,4,3,공정하고 확실한 선별을 통한 극소수의 청년을 대상으로 지원,1,2,,,,,,,,1,8,5,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,4,2,2,2,,4,4,4,5,4,7,,4,5,,4,3,,4,11,5,1,,1,3,,2,1,2,2,2,1,1,1,1,,,,,,,,,,,,,,,15,1,2,,,,,,,,,,,,,,6,,,,,,,2,,7,,,3,3,10,9,,3,3,3,4,3,1,10,1,,3,4,4,4,3,2,2,2,3,4,4,7,7
76019146,2,46,2,7,4,1,,,3,,,1,1,3,,,2,,,,4,4,5,4,4,3,,1,,5,1,,1,2002,70,30,0,0,,42,0,5,1,3,5,4,4,5,1,,5,2,7,1,,2,,4,5,4,1,,1,2,3,,,,,,,2,3,9,,,2,,,,,,,,,,,2,,,,,,,,,2,3,1,2,,4,4,4,2,,3,3,3,2,2,7,,4,5,,4,1,,4,1,4,9,,4,3,,2,2,2,2,3,2,1,1,1,1,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,4,,2,2,6,9,,3,4,3,3,4,1,5,3,,3,2,3,4,2,3,2,2,2,3,3,5,5
76020387,2,59,3,9,1,2,1,,,,,3,1,1,4,,4,,2,,,4,4,3,4,1,,2,,3,3,,1,1981,80,20,0,0,,59,3,5,4,3,4,4,4,4,1,,1,2,1,11,,1,15,4,4,4,2,,1,2,,,,,,,,1,2,6,,,,3,,,6,,,,,,,2,,,,,,,,,4,2,3,6,,4,4,5,2,,4,5,5,5,4,5,,4,5,,4,1,,5,5,1,9,,4,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,3,1,3,9,,1,1,1,4,3,1,3,3,,2,4,4,3,4,5,4,4,5,5,4,8,9
76023455,2,55,3,8,4,1,1,,,,,1,5,1,1,,4,,,3,,5,4,3,3,1,,1,,6,1,,1,1990,30,50,20,0,,28,3,3,4,4,4,4,4,4,3,,5,2,7,1,,1,20,3,4,4,1,,1,2,,,,,,,,1,2,6,,,2,,4,,,,,,,,,2,,,,,,,,,3,3,2,1,,4,4,4,1,,3,4,4,4,3,5,,2,1,,4,2,,4,5,1,7,,3,1,,3,3,2,3,2,2,3,3,2,,2,,4,,,,,,,,,,,,,2,,4,,,,,,,1,2,,,,,,4,3,,,,2,,2,1,,3,2,3,6,,4,4,4,4,3,1,2,3,,4,3,3,4,3,3,3,4,3,3,4,7,7
76029824,1,44,2,17,3,3,,,,,5,,5,1,5,,2,,,,4,3,3,3,3,2,,2,,3,1,,2,,,,,,,44,5,3,3,3,3,3,3,3,3,,4,8,1,2,,2,,3,3,3,2,,,,,,5,,,,,8,9,6,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,6,,3,3,3,2,,4,4,4,4,4,9,,4,5,,3,3,,4,13,,,,1,2,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,2,,7,,,4,,,,,1,1,1,4,3,1,3,3,,2,4,3,3,3,3,3,3,3,4,4,8,7
76039207,1,61,4,3,4,1,1,,,,,1,5,3,,,3,,,,4,3,3,4,1,1,,1,,5,2,,1,1988,100,0,0,0,,61,8,2,1,3,1,1,1,1,4,내버려둬라,1,1,2,3,,2,,1,1,1,1,,,,3,,,,,,,2,5,1,,,,,,,,,,,10,,,,,,,,,,,,1,2,3,1,,1,1,1,2,,4,5,4,4,4,1,,1,2,,3,1,,3,1,3,2,,2,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,2,,4,,,,,1,1,1,5,1,2,,8,,3,4,5,3,3,2,3,3,3,5,5,10,10
76073270,1,52,3,4,4,1,1,,3,,,1,1,1,1,,3,,,,4,4,2,2,1,1,,2,,4,2,,1,1997,60,0,40,0,,52,0,4,3,3,2,2,3,2,2,,7,2,5,10,,2,,2,3,2,1,,1,2,,,,,,,,1,2,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,4,3,2,1,,4,3,4,4,4,2,,4,5,,4,3,,4,2,1,5,,1,3,,1,1,3,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,5,3,,4,,,,,3,4,4,5,3,1,10,1,,3,4,4,4,3,3,3,2,3,4,4,7,7
76080319,1,51,3,16,3,3,,,,,5,,5,3,,,1,,,,4,3,4,4,4,2,,2,,3,1,,2,,,,,,,42,1,4,2,3,4,4,4,4,3,,1,13,,,,2,,4,4,4,2,,,,,,,,,8,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,2,1,4,,4,4,4,2,,3,4,4,4,4,7,,7,,,4,3,,4,1,5,8,,1,3,,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,3,,4,,,,,3,3,3,3,4,2,,8,,3,2,2,4,3,4,3,3,3,3,3,5,5
76101404,2,57,3,14,4,1,1,,,,,1,5,3,,,4,,2,,,5,4,4,1,1,,1,,5,1,,1,1993,30,60,10,0,,58,2,4,1,2,3,3,5,4,2,,6,7,2,1,,1,70,1,3,4,1,,1,2,,,,,,,,1,5,6,,,2,3,,,,,,,,,,2,,,,,,8,,,1,1,2,3,,4,5,4,2,,4,3,5,2,3,4,,2,4,,3,1,,5,1,7,6,,4,3,,2,1,2,2,2,1,2,1,1,1,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,3,,4,5,,2,2,9,5,,3,4,4,3,3,2,,8,,1,1,2,2,2,1,3,3,2,3,4,3,2
76141251,2,47,2,24,2,3,,,,,5,,5,1,5,,3,,2,3,,2,4,4,4,2,,3,,3,3,,1,1990,0,0,100,0,,25,0,4,2,3,4,4,4,4,3,,3,1,2,3,,1,50,4,4,4,2,,1,2,,,,,,,,2,7,6,,,,,,,,,,,10,,,,,,,,,,,,3,1,3,5,,4,4,4,2,,4,4,4,4,4,9,,7,,,4,1,,4,1,5,2,,3,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,3,,4,,,,,1,1,1,3,4,1,3,3,,3,4,4,4,2,3,3,3,3,4,4,7,7
76150991,2,52,3,23,3,1,1,,,,,1,5,1,1,,3,,,,4,4,3,3,3,1,,1,,5,1,,1,1994,0,0,100,0,,53,1,4,4,3,4,4,4,4,3,,5,1,4,2,,2,,3,3,3,1,,,2,,,,,,,,1,8,3,,,,,,,,,,,10,,,,,,,,,,,,2,1,5,7,,3,3,3,1,,4,4,4,4,3,1,,2,5,,3,3,,3,2,9,6,,1,4,,1,2,2,2,2,2,2,2,2,1,2,,,,6,,,9,,,,,,,,,,,,,7,,,,,,,,,6,,,,,,,2,,1,4,,2,2,8,9,,3,3,3,3,3,1,1,1,,3,2,2,3,1,1,1,2,1,2,4,5,5
76177950,1,58,3,24,4,1,,2,,,,1,5,1,1,,3,,,,4,3,3,3,3,2,,2,,4,1,,1,1989,0,0,100,0,,30,6,4,3,2,3,3,3,3,3,,8,2,1,4,,2,,3,3,3,2,,,,,,,,,8,,,,,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,3,3,3,2,,3,3,3,3,3,4,,7,,,3,3,,3,1,2,3,,1,2,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,2,,4,,,,,3,3,3,3,3,1,2,1,,3,3,3,3,3,3,3,3,3,3,3,5,5
76200513,2,50,3,8,3,1,,2,,,,1,5,3,,,4,,,,4,1,1,2,1,1,,1,,5,1,,1,1995,0,0,100,0,,24,9,5,4,3,2,2,2,3,3,,5,2,7,4,,2,,1,2,3,1,,1,2,,,,,,,,2,8,9,,,,,,,,,,,10,,,,,,,,,,,,4,7,2,3,,2,2,1,2,,4,4,4,4,4,7,,7,,,1,,,1,13,,,,9,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,1,1,1,5,1,2,,8,,2,1,2,1,1,2,3,2,3,5,3,7,7
76300343,1,49,2,23,3,1,,,3,,,1,5,1,1,,3,,,,4,4,4,3,4,1,,1,,5,1,,1,1999,100,0,0,0,,45,7,4,1,2,4,3,4,4,3,,7,2,5,4,,2,,4,3,4,1,,1,2,,,,,,,,2,1,8,,,,,,,,,,9,,사내근로복지기금 대출,,2,,,,,,,,,3,2,1,3,,4,3,3,2,,3,4,3,2,3,7,,5,4,,3,1,,3,2,10,1,,5,4,,2,2,2,2,1,1,1,1,1,1,2,,4,,,,,,,,,,,,1,,3,,,,,,,,,,,,,6,,,,,,,1,,1,5,,3,1,2,8,,3,4,4,3,3,1,3,1,,3,2,2,3,2,2,3,2,2,3,3,6,5
76340090,2,63,4,24,1,3,,,,,5,,1,3,,,2,,,,4,5,1,1,1,2,,2,,3,3,,1,1998,0,0,100,0,,44,10,1,5,4,4,4,4,4,1,,1,9,4,1,,2,,3,4,4,1,,,,,,,,,8,,,,,,,,,,,,,8,,,,,,,,,6,,,,,4,3,7,4,,3,4,3,2,,4,4,4,3,2,7,,4,5,,4,1,,5,9,1,6,,1,2,,1,2,1,1,2,1,1,2,1,1,2,,,5,,,,9,,,,,14,,,,,,,6,7,,,,1,,,,,,,4,,,,,1,,7,,,3,3,9,6,,2,2,2,3,5,1,5,5,,1,3,2,4,2,2,3,4,2,4,4,7,5
76359600,2,61,4,4,3,2,1,,,,,3,1,3,,,2,,,,4,4,3,4,3,1,,1,,4,4,,1,1982,0,0,100,0,,32,4,4,4,3,3,4,4,4,2,,3,2,1,7,,1,50,2,2,3,2,,1,,,,,,,,,8,5,6,,,,,,,,,,,10,,,,,,,,,,,,4,3,2,7,,3,2,3,2,,3,2,4,2,2,6,,5,2,,3,1,,3,1,9,11,,9,,,2,1,2,2,1,1,1,1,1,,,,,5,,,,9,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,2,,4,,,,,2,2,2,3,2,2,,3,,2,4,3,3,2,2,2,3,2,3,3,8,8
76375105,2,45,2,7,3,3,,,,,5,,5,3,,,1,,,,4,4,5,4,5,1,,3,,3,1,,2,,,,,,,45,1,5,3,3,5,5,5,5,3,,1,11,1,2,,1,50,5,5,5,1,,1,2,3,,,,,,,2,10,8,유학,,,,,,,,,,10,,,,,,,,,,,,1,7,1,2,,5,5,5,2,,3,3,3,2,3,1,,1,5,,5,1,,5,1,9,6,,3,5,,2,4,3,4,3,4,4,1,4,1,,,,,6,7,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,5,3,,3,9,6,3,,5,4,4,1,4,2,,3,,2,3,3,4,1,4,2,1,3,1,4,0,0
76390116,1,42,2,25,3,1,,,3,,,1,3,3,,,3,,,,4,4,3,3,3,1,,1,,4,2,,1,2007,100,0,0,0,,42,0,4,1,2,3,3,3,3,3,,1,2,1,4,,2,,3,3,3,2,,1,2,3,,,,,,,2,1,5,,,,,,,6,,,,,,1,,,,,,,,,,3,2,3,1,,3,3,3,2,,3,4,4,3,3,4,,7,,,2,,,3,1,3,9,,9,,,2,1,2,1,2,1,1,1,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,4,,,,,3,3,3,3,3,1,2,3,,2,3,3,3,1,2,2,2,2,4,3,7,7
76398663,1,47,2,25,4,1,1,,,,,1,5,1,1,,3,,2,3,,4,3,3,3,1,,1,,4,1,,1,1996,30,70,0,0,,25,0,4,4,3,4,4,4,3,2,,4,1,11,4,,1,70,3,4,4,2,,1,2,,,,,,,,1,2,5,,,,,,,,,,,10,,,,,,,,,,,,3,2,5,1,,4,4,4,1,,3,3,4,2,3,7,,4,5,,3,3,,3,1,2,7,,3,5,,1,2,2,2,2,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,4,,4,,,,,4,4,4,2,3,2,,1,,3,3,3,4,3,3,3,3,3,3,4,1,1
76427481,1,48,2,22,2,1,,,,,5,,7,1,5,,4,,2,,,4,4,4,2,3,,1,,5,1,,1,2002,0,50,50,0,,18,6,2,3,2,2,4,4,4,2,,8,10,1,2,,1,30,2,2,4,1,,1,2,3,,,,,,,2,5,9,,,2,3,,,6,,,,,,,2,,,,,,,,,4,1,2,3,,4,3,4,1,,3,3,4,4,3,1,,7,,,4,1,,2,11,9,1,,4,1,,2,2,2,2,2,1,2,1,1,1,,,4,5,,,,,,,,,,,1,2,,,,,,,,,,,,,,6,,,,,,,1,,4,1,,2,2,3,4,,2,2,2,4,4,1,2,1,,1,3,3,4,2,2,2,2,2,3,3,8,8
76442347,1,55,3,24,3,2,1,,,,,2,5,1,1,,4,,,,4,3,4,4,4,1,,2,,4,3,,1,1992,100,0,0,0,,49,7,4,3,3,5,5,5,5,3,,3,7,2,4,,2,,5,5,5,2,,,,,,,,,8,,,,,,,2,,,,6,7,,,,,,2,3,,,6,,,,,2,2,1,3,,4,4,4,2,,3,3,4,3,3,1,,5,4,,3,1,,4,1,5,9,,2,4,,1,1,2,2,2,2,2,2,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,3,,7,,,4,,,,,3,3,2,3,3,1,3,1,,3,3,4,4,3,4,4,3,4,4,4,5,2
76460929,2,50,3,3,3,1,,,3,,,1,5,3,,,3,,,,4,3,4,3,2,1,,1,,5,1,,1,1998,100,0,0,0,,49,5,4,3,2,2,3,2,2,2,,4,2,1,5,,2,,2,3,3,2,,1,,,,,,,,,2,8,1,,,2,,,,6,,,,,,,2,3,,,,,,,,2,1,2,3,,3,4,3,1,,4,4,4,4,4,1,,5,4,,2,,,4,1,11,6,,3,2,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,2,,7,,,4,,,,,1,2,1,4,4,1,5,3,,3,3,4,1,3,2,3,3,3,4,4,6,6
76536274,2,41,2,19,1,3,,,,,5,,5,1,1,,2,,,3,,5,4,4,4,1,,2,,3,2,,1,2020,100,0,0,0,,41,3,5,4,3,4,4,3,4,3,,2,1,6,8,,2,,3,5,5,2,,1,2,,,,,,,,2,9,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,5,,4,3,3,2,,4,4,4,4,4,4,,7,,,4,1,,5,1,2,12,노후에 대한 불안감,1,3,,3,2,2,2,2,1,1,1,1,,,,,,6,,,,,,,,,,,2,,,,,,,,,,,,,,6,,,,,,,2,,2,5,,2,2,3,9,,4,4,4,3,5,1,2,1,,3,2,3,4,2,3,2,3,3,3,3,5,4
76549967,1,48,2,21,2,1,,2,,,,3,1,1,1,,3,,,,4,1,4,3,4,1,,2,,2,2,,1,1999,50,0,50,0,,48,8,4,3,3,3,4,4,4,2,,3,7,1,5,,2,,5,5,5,2,,1,,,,,,,,,2,1,8,,,,,,,6,,,,,,,2,3,,,,,,,,2,2,1,3,,5,5,5,2,,3,2,3,2,2,1,,7,,,3,3,,5,2,1,5,,5,3,,3,2,2,2,2,2,2,1,1,1,,,,5,,,,,,11,,,,,1,,,,,,,,,,,,,,,6,,,,,,,3,,7,,,4,,,,,1,1,1,3,4,1,1,8,,3,3,3,4,2,3,3,3,3,5,4,5,3
76595643,1,58,3,14,4,1,1,,,,,1,7,1,1,,4,,,,4,3,3,4,3,3,,1,,5,1,,1,1987,30,0,70,0,,30,8,4,4,4,3,3,3,2,3,,6,2,4,6,,2,,3,3,2,2,,1,2,,,,,,,,2,1,3,,,,3,,,,,,,,,,2,,,,,,,,,3,1,3,2,,3,3,2,2,,4,4,4,4,4,2,,4,2,,3,1,,3,2,1,7,,1,4,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,5,,4,,,,,1,1,1,4,3,1,3,3,,3,3,3,4,3,3,3,3,3,4,4,9,9
76605538,2,48,2,21,1,3,,,,,5,,6,1,5,,3,,,,4,4,4,4,4,2,,1,,3,5,국민임대아파트,1,2000,100,0,0,0,,19,4,2,2,4,3,4,4,4,3,,1,1,6,4,,2,,2,4,4,1,,1,,,,,,,,,3,2,8,,,,,,,,,,,10,,,,,,,,,,,,2,1,3,2,,4,4,4,2,,3,2,4,3,3,1,,1,5,,4,1,,4,9,7,6,,2,6,,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,4,,,3,,3,2,,4,,,,,1,2,2,4,4,1,3,4,,1,3,4,4,2,4,4,4,2,5,4,8,8
76637044,1,54,3,18,3,1,,,3,,,1,3,1,1,,4,,,,4,4,2,2,4,4,고용 유연성 확대,3,,3,6,,1,2001,60,40,0,0,,48,0,4,1,2,2,3,3,3,4,고용창출,4,11,9,1,,2,,2,2,4,2,,,2,,,,,,,,9,2,5,,,2,3,,,,,,,,,,2,,,,,,8,,,4,4,2,1,,4,4,4,2,,2,2,4,3,2,1,,4,2,,2,,,2,1,2,5,,1,4,,2,1,2,2,2,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,5,지인,6,2,도움이 되지 않아서,3,2,9,1,,4,4,4,3,2,1,2,3,,2,1,2,4,2,3,3,3,3,4,4,6,6
76641289,2,44,2,24,2,3,,,,,5,,5,1,4,,4,,2,,,4,4,4,4,3,,3,,3,3,,1,1994,0,0,100,0,,30,0,4,3,3,5,5,5,5,3,,4,1,2,3,,1,50,5,5,5,2,,1,2,,,,,,,,2,6,7,,,,,,,,,,,10,,,,,,,,,,,,3,1,3,2,,4,4,4,2,,3,3,4,4,4,9,,7,,,4,3,,4,5,1,2,,9,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,3,5,9,10,,2,2,2,3,4,1,2,3,,3,3,3,4,2,3,3,3,3,4,4,6,6
76645590,1,52,3,7,1,3,,,,,5,,5,3,,,3,,,,4,4,4,3,3,2,,2,,2,1,,1,2012,0,0,100,0,,48,3,3,3,3,3,3,4,3,3,,1,1,9,4,,2,,3,3,3,2,,,,3,,,,,,,5,9,2,,,,,,,,,,,10,,,,,,,,,,,,3,3,1,6,,4,4,3,2,,3,3,4,3,3,7,,4,2,,4,1,,4,11,1,7,,1,3,,2,2,3,2,2,2,3,3,3,1,,,,5,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,2,1,,4,,,,,4,4,4,3,3,1,3,1,,2,2,2,3,2,2,2,2,3,3,3,5,5
76670912,1,48,2,9,4,1,,,3,,,1,5,1,1,,2,,,,4,3,4,3,4,1,,2,,4,1,,1,2002,50,20,30,0,,48,5,4,4,2,4,4,4,3,3,,4,2,7,1,,2,,3,4,3,2,,1,2,,,,,,,,2,3,8,,,2,,,,,,,,,,,2,3,,,,,,,,2,2,1,3,,4,3,3,2,,4,4,5,4,4,1,,5,4,,3,1,,4,2,1,9,,3,4,,2,1,2,2,1,2,2,1,1,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,2,,3,4,,3,10,3,2,,4,4,4,3,4,2,,6,,3,3,3,4,2,3,3,3,3,3,4,7,5
76671432,2,40,2,6,3,1,,,,4,,1,5,1,1,,5,,,,4,1,1,1,1,2,,3,,5,1,,1,2012,40,40,20,0,,32,0,4,3,4,1,1,1,1,3,,7,2,7,10,,2,,1,1,1,1,,1,2,3,,,,,,,2,9,8,,,,3,,,,,,,,,,2,,,,,,,,,3,1,2,3,,1,1,1,2,,2,2,4,3,2,1,,2,5,,1,,,1,5,4,11,,2,3,,2,1,1,2,1,1,1,1,2,1,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,4,5,,4,,,,,4,5,4,2,2,2,,1,,3,3,1,1,1,1,1,1,1,3,3,4,2
76676905,1,51,3,10,4,1,1,,,,,1,4,1,1,,3,,,,4,4,1,1,1,1,,1,,5,1,,1,1996,0,0,100,0,,24,5,5,2,3,1,1,2,1,3,,5,2,5,1,,2,,1,4,2,2,,,2,,,,,,,,2,8,9,,,,,,,,,,,10,,,,,,,,,,,,2,1,2,3,,1,3,1,1,,2,2,4,2,2,5,,4,2,,2,,,4,5,6,1,,5,1,,2,1,1,2,2,2,2,1,2,,,,,5,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,2,1,,4,,,,,4,5,5,2,4,2,,8,,2,2,2,3,2,2,2,3,2,4,2,4,2
76796659,2,41,2,5,3,1,,,,4,,1,5,1,1,,4,,2,3,,4,4,3,3,1,,2,,3,2,,1,2002,0,0,100,0,,18,6,4,5,2,5,5,5,3,2,,4,11,1,7,,1,20,2,3,3,2,,1,2,,,,,,,,2,1,6,,,,,,,,,,9,,전세대출,,2,,,,,,,,,4,1,2,3,,4,4,4,2,,3,2,3,3,3,4,,4,5,,4,1,,4,5,1,12,육아문제,4,2,,2,2,3,3,3,3,1,1,1,,,3,,5,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,5,무료로 상담받을수 있는곳,3,5,,3,2,3,5,,3,4,4,3,4,2,,8,,3,1,1,4,1,2,2,2,2,3,3,6,6
