"조서관리코드","프로젝트코드","지자체","조서유형(구분)","이전 조서관리코드","최상위 조서관리코드","대분류","중분류","소분류","위치명","지역명","면적기정","면적증감코드","면적변경","면적변경후","결정고시관리코드"
"11545UTZ202011240002","11545PPL202011240001","금천구","변경","","","특별계획구역","","","시흥동 113-121번지 일대","","82982","","","80985","11545NTC202011240001"
"11545UTZ202011240003","11545PPL202211170001","금천구","변경","11545UTZ202011240002","","특별계획구역","","","시흥동 113-121번지 일대","금천구심 지구단위계획구역","80985","1","0","80985","11545NTC202402050002"
"11000UTZ202008200001","11000PPL202008200003","서울특별시","변경","11290UTZ202003190001","","지구단위계획구역","","","성북구 장위동 173-114일대 ","장위5구역 ","88759.2","","","88765.7","11290NTC202008200003"
"11000UTZ201109072856","11000PPL201107286183","서울특별시","변경","11000UTZ200911052630","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로365-2일대)  구로구 신도림동 642일대(경인로 332일대) ","구로역 및 신도림역세권 제1종지구단위계획구역","1071491","1","94.2","1071585.2","11000NTC201107286183"
"11000UTZ201109072856","11000PPL201107286183","서울특별시","변경","11000UTZ200911052630","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로365-2일대)  구로구 신도림동 642일대(경인로 332일대) ","구로역 및 신도림역세권 제1종지구단위계획구역","1071491","1","94.2","1071585.2","11000NTC201107286183"
"11000UTZ201109072856","11000PPL201107286183","서울특별시","변경","11000UTZ200911052630","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로365-2일대)  구로구 신도림동 642일대(경인로 332일대) ","구로역 및 신도림역세권 제1종지구단위계획구역","1071491","1","94.2","1071585.2","11000NTC201107286183"
"11000UTZ201109072856","11000PPL201107286183","서울특별시","변경","11000UTZ200911052630","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로365-2일대)  구로구 신도림동 642일대(경인로 332일대) ","구로역 및 신도림역세권 제1종지구단위계획구역","1071491","1","94.2","1071585.2","11000NTC201107286183"
"11000UTZ201109072856","11000PPL201107286183","서울특별시","변경","11000UTZ200911052630","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로365-2일대)  구로구 신도림동 642일대(경인로 332일대) ","구로역 및 신도림역세권 제1종지구단위계획구역","1071491","1","94.2","1071585.2","11000NTC201107286183"
"11000UTZ201109072856","11000PPL201107286183","서울특별시","변경","11000UTZ200911052630","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로365-2일대)  구로구 신도림동 642일대(경인로 332일대) ","구로역 및 신도림역세권 제1종지구단위계획구역","1071491","1","94.2","1071585.2","11000NTC201107286183"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201110062907","11000PPL201110066259","서울특별시","기정","11000UTZ201109072856","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5번지 일대","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","0","1071585.2","11000NTC201110066259"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11230UTZ202110260001","11230PPL202110260003","동대문구","기정","","","지구단위계획구역","","","동대문구 전농동 494일대","전농재정비촉진구역 도시정비형재개발 지구단위계획구역","27623.4","","","27623.4","11230NTC202110260002"
"11000UTZ201809050127","","서울특별시","폐지","11000UTZ200812033746","11000UTZ200812033746","특별계획구역","","","금천구 독산동 292-5번지 일대","","14152.5","2","14152.5","","11000NTC201802190001"
"11000UTZ201809050127","","서울특별시","폐지","11000UTZ200812033746","11000UTZ200812033746","특별계획구역","","","금천구 독산동 292-5번지 일대","","14152.5","2","14152.5","","11000NTC201802190001"
"11560UTZ202007090006","11560PPL202007090005","영등포구","변경","11560UTZ201908050003","","지구단위계획구역","","","신길동 254-7번지 일대","신길지구중심 지구단위계획구역","66649","","","66656.6","11560NTC202007090004"
"11560UTZ202007090006","11560PPL202007090005","영등포구","변경","11560UTZ201908050003","","지구단위계획구역","","","신길동 254-7번지 일대","신길지구중심 지구단위계획구역","66649","","","66656.6","11560NTC202007090004"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201111102921","11000PPL201111106302","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106302"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201311013115","11000PPL201111106307","서울특별시","기정","11000UTZ201110062907","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5일대(경인로332일대)","구로역 및 신도림역세권 제1종지구단위계획구역","1071585.2","","","1071585.2","11000NTC201111106307"
"11000UTZ201706013412","11000PPL201612017952","서울특별시","변경","11000UTZ201111102921","11000UTZ199710071461","지구단위계획구역","","","구로구 구로동 602-5 일대, 신도림동 642 일대","구로역 및 신도림역세권 지구단위계획구역","1071585.2","2","10908.5","1060676.7","11000NTC201612017952"
